id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,shot_statsbomb_xg,shot_end_location,shot_technique,shot_body_part,shot_type,shot_outcome,shot_first_time,shot_freeze_frame,possession_team_id,team_id,player_id,shot_key_pass_id,shot_one_on_one,shot_deflected,under_pressure,shot_open_goal,shot_aerial_won,out,shot_follows_dribble,shot_saved_to_post,shot_saved_off_target,shot_redirect,penalty,X,Y,xG,result,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,competition_stage,stadium,match_info,outcome
2a15edb5-2a54-41d5-afe9-87e447389b18,4391,5,00:01:02.191,121,2,Shot,249,Argentina,Other,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[108.1, 40.1]",0.843986,['571f2328-3a11-4aa6-b344-0f281668a2e7'],3869685,0.7835,"[120.0, 38.3, 0.2]",Normal,Left Foot,Penalty,Goal,,,779,779,5503,,,,,,,,,,,,yes,108.1,40.1,0.7835,Goal,2022-12-18,17:00:00.000,International - FIFA World Cup,2022,Argentina,France,3,3,available,Final,Lusail Stadium,Argentina Vs. France (2022-12-18),Argentina 3 - France 3
50dcde1a-faa3-4eec-a0cd-3f09a7cf763a,4395,5,00:02:27.184,122,27,Shot,251,Argentina,Other,Argentina,Paulo Bruno Exequiel Dybala,Left Center Midfield,"[108.1, 40.1]",0.518391,['d6c9beb1-073a-4ed5-a07d-b2d032ed7229'],3869685,0.7835,"[120.0, 40.4, 0.2]",Normal,Left Foot,Penalty,Goal,,,779,779,5743,,,,,,,,,,,,yes,108.1,40.1,0.7835,Goal,2022-12-18,17:00:00.000,International - FIFA World Cup,2022,Argentina,France,3,3,available,Final,Lusail Stadium,Argentina Vs. France (2022-12-18),Argentina 3 - France 3
bcc6d4ae-f71c-4566-bf2d-c12f910eb526,4399,5,00:04:16.722,124,16,Shot,253,Argentina,Other,Argentina,Leandro Daniel Paredes,Center Defensive Midfield,"[108.1, 40.1]",0.571088,['18368163-57c7-4e9f-a4c2-c1c884a0d696'],3869685,0.7835,"[120.0, 37.6, 0.2]",Normal,Right Foot,Penalty,Goal,,,779,779,16308,,,,,,,,,,,,yes,108.1,40.1,0.7835,Goal,2022-12-18,17:00:00.000,International - FIFA World Cup,2022,Argentina,France,3,3,available,Final,Lusail Stadium,Argentina Vs. France (2022-12-18),Argentina 3 - France 3
66eaf262-999f-4953-a924-f1b596de4dbf,4404,5,00:05:57.883,125,57,Shot,255,Argentina,Other,Argentina,Gonzalo Ariel Montiel,Right Wing Back,"[108.1, 40.1]",0.496009,['14d51627-1f8e-42ec-bf97-74f1f22c5e40'],3869685,0.7835,"[120.0, 37.9, 0.2]",Normal,Right Foot,Penalty,Goal,,,779,779,28263,,,,,,,,,,,,yes,108.1,40.1,0.7835,Goal,2022-12-18,17:00:00.000,International - FIFA World Cup,2022,Argentina,France,3,3,available,Final,Lusail Stadium,Argentina Vs. France (2022-12-18),Argentina 3 - France 3
6271cb0d-792e-44c7-8222-86a420b8b9f8,264,1,00:06:30.623,6,30,Shot,14,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Center Forward,"[99.0, 37.7]",1.202208,['71e9627e-a1c3-41f3-a562-72a923369f81'],3857264,0.050872557,"[116.7, 37.9, 0.2]",Normal,Right Foot,Open Play,Saved,,"[{'location': [116.8, 38.9], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.7, 43.1], 'player': {'id': 7979, 'name': 'Przemysław Frankowski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [88.4, 39.3], 'player': {'id': 8836, 'name': 'Karol Świderski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [93.4, 32.2], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 48.4], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 38.8], 'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 36.8], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 32.0], 'player': {'id': 11737, 'name': 'Krystian Bielik'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 33.3], 'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 21.8], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.1, 63.6], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.8, 46.0], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [82.1, 26.6], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [88.9, 28.9], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.7, 29.3], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 15.1], 'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",779,779,5503,,,,,,,,,,,,no,99.0,37.7,0.050872557,Saved,2022-11-30,21:00:00.000,International - FIFA World Cup,2022,Poland,Argentina,0,2,available,Group Stage,Stadium 974,Poland Vs. Argentina (2022-11-30),Poland 0 - Argentina 2
1f63e0eb-0788-49c8-9158-bd891af14036,357,1,00:08:53.181,8,53,Shot,20,Argentina,Regular Play,Argentina,Ángel Fabián Di María Hernández,Right Wing,"[94.3, 40.5]",0.393427,"['1affea27-3a8f-4ff2-9b45-d45f02ff6773', '48a0a5e2-2715-4312-acc5-ebdf56713f28']",3857264,0.034158513,"[103.7, 41.2]",Normal,Left Foot,Open Play,Blocked,,"[{'location': [103.5, 45.1], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 48.0], 'player': {'id': 7979, 'name': 'Przemysław Frankowski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.1, 43.6], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 40.7], 'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.7, 37.7], 'player': {'id': 8836, 'name': 'Karol Świderski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [82.2, 20.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.9, 38.7], 'player': {'id': 11737, 'name': 'Krystian Bielik'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 40.2], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 33.7], 'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.8, 39.7], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.2, 36.9], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [93.1, 63.3], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.7, 48.1], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 41.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.6, 34.9], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.1, 25.7], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",779,779,2995,c8c510d2-0e01-4114-a01b-d7fe8f0a3bcc,,,,,,,,,,,no,94.3,40.5,0.034158513,Blocked,2022-11-30,21:00:00.000,International - FIFA World Cup,2022,Poland,Argentina,0,2,available,Group Stage,Stadium 974,Poland Vs. Argentina (2022-11-30),Poland 0 - Argentina 2
1ae953ce-5984-4e36-a92c-de52f9c93bf8,393,1,00:09:53.690,9,53,Shot,22,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Center Forward,"[111.7, 25.8]",0.416757,['16bda6c8-946c-4d55-bc6c-22db23e7356f'],3857264,0.053250678,"[118.9, 35.9, 1.0]",Normal,Left Foot,Open Play,Saved,,"[{'location': [101.0, 46.6], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 45.4], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 36.4], 'player': {'id': 11737, 'name': 'Krystian Bielik'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 38.8], 'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 33.6], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 30.4], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.7, 28.1], 'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 36.1], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 50.2], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.4, 38.3], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.5, 22.6], 'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.8, 38.0], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",779,779,5503,a7021b1d-d5eb-493d-a5c6-498caa118ce7,,,,,,,,,,,no,111.7,25.8,0.053250678,Saved,2022-11-30,21:00:00.000,International - FIFA World Cup,2022,Poland,Argentina,0,2,available,Group Stage,Stadium 974,Poland Vs. Argentina (2022-11-30),Poland 0 - Argentina 2
2653afac-1109-404b-b501-f4d4baf060fe,652,1,00:16:09.229,16,9,Shot,33,Argentina,From Throw In,Argentina,Marcos Javier Acuña,Left Back,"[107.0, 27.9]",0.708711,['aaa879c9-e906-49ee-a741-b4fcdc2a3fed'],3857264,0.05141401,"[120.0, 43.3, 5.2]",Half Volley,Right Foot,Open Play,Off T,,"[{'location': [101.3, 44.1], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 48.7], 'player': {'id': 7979, 'name': 'Przemysław Frankowski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.7, 53.0], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 35.9], 'player': {'id': 11737, 'name': 'Krystian Bielik'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 28.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.0, 41.7], 'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 33.3], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 34.7], 'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 37.8], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 66.5], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.5, 45.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 42.6], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.7, 32.3], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.8, 38.9], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",779,779,19597,a73cb25b-aa53-4c4d-ba8f-8e9a798d9532,,,,,,,,,,,no,107.0,27.9,0.05141401,Off T,2022-11-30,21:00:00.000,International - FIFA World Cup,2022,Poland,Argentina,0,2,available,Group Stage,Stadium 974,Poland Vs. Argentina (2022-11-30),Poland 0 - Argentina 2
3dbf06d9-85ab-470c-ac24-973f9499e041,1123,1,00:27:54.802,27,54,Shot,53,Argentina,Regular Play,Argentina,Julián Álvarez,Left Wing,"[110.8, 47.7]",0.451744,"['770ea769-e6b5-46cf-9f16-c6e572a2190f', 'bbf7fce1-f28f-4520-8d01-7927f78f9772']",3857264,0.1493578,"[114.7, 41.0]",Normal,Right Foot,Open Play,Blocked,True,"[{'location': [102.9, 55.2], 'player': {'id': 11737, 'name': 'Krystian Bielik'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 59.2], 'player': {'id': 7979, 'name': 'Przemysław Frankowski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.6, 45.3], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 55.9], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 33.5], 'player': {'id': 8836, 'name': 'Karol Świderski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.8, 49.6], 'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 47.3], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.6, 41.0], 'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 43.4], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [120.0, 60.2], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.8, 49.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.7, 62.1], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.3, 16.9], 'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.6, 40.9], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",779,779,29560,52e44dfc-9470-4095-95f4-1b5b8db942e5,,,,,,,,,,,no,110.8,47.7,0.1493578,Blocked,2022-11-30,21:00:00.000,International - FIFA World Cup,2022,Poland,Argentina,0,2,available,Group Stage,Stadium 974,Poland Vs. Argentina (2022-11-30),Poland 0 - Argentina 2
8abd7d1a-7a83-4ba5-8468-d78a75241b75,1129,1,00:27:59.007,27,59,Shot,53,Argentina,Regular Play,Argentina,Marcos Javier Acuña,Left Back,"[102.9, 22.5]",1.132635,['741217ad-0e40-4df5-9cd3-1c97cd697cee'],3857264,0.024708062,"[120.0, 46.0, 1.0]",Normal,Left Foot,Open Play,Off T,,"[{'location': [118.4, 37.6], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 42.2], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.1, 50.2], 'player': {'id': 7979, 'name': 'Przemysław Frankowski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.7, 46.9], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.5, 39.5], 'player': {'id': 11737, 'name': 'Krystian Bielik'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 37.8], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 40.1], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.7, 41.7], 'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 31.0], 'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.5, 26.9], 'player': {'id': 8836, 'name': 'Karol Świderski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.7, 54.0], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.6, 57.0], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.5, 42.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.1, 43.2], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 36.1], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",779,779,19597,,,,,,,,,,,,no,102.9,22.5,0.024708062,Off T,2022-11-30,21:00:00.000,International - FIFA World Cup,2022,Poland,Argentina,0,2,available,Group Stage,Stadium 974,Poland Vs. Argentina (2022-11-30),Poland 0 - Argentina 2
ec2a6e8f-4b4c-4773-963c-f97a12db18de,1298,1,00:32:17.089,32,17,Shot,57,Argentina,From Corner,Argentina,Ángel Fabián Di María Hernández,Right Wing,"[119.6, 79.2]",1.464773,['2bd20bde-2122-42e1-9134-101cbbcf87ff'],3857264,0.00018,"[119.5, 40.7, 2.3]",Normal,Left Foot,Corner,Saved,,"[{'location': [117.0, 43.4], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.6, 43.7], 'player': {'id': 7979, 'name': 'Przemysław Frankowski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.9, 43.5], 'player': {'id': 11737, 'name': 'Krystian Bielik'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 38.8], 'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.4, 50.4], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.6, 42.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 38.6], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.5, 38.5], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [115.3, 44.4], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.0, 31.9], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.2, 40.7], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 52.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.7, 32.6], 'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.7, 45.3], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.5, 57.3], 'player': {'id': 8836, 'name': 'Karol Świderski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.2, 38.7], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 33.0], 'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.9, 35.4], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",779,779,2995,,True,,,,,,,,,,no,119.6,79.2,0.00018,Saved,2022-11-30,21:00:00.000,International - FIFA World Cup,2022,Poland,Argentina,0,2,available,Group Stage,Stadium 974,Poland Vs. Argentina (2022-11-30),Poland 0 - Argentina 2
